,id,text,user1_stance1,user1_comment,user1_confidence,user1_stance2,user1_time,annotator_id,user2_stance1,user2_comment,user2_confidence,user2_stance2,user2_time,user2_annotator_id,user3_stance1,user3_comment,user3_confidence,user3_stance2,user3_time,user3_annotator_id
1172,1.339660276887634e+18,"Important allergy alert regarding COVID-19 vaccines and allergies.   #covid19 #COVID-19 #COVIDvaccine #vaccine #allergy #allergies #allergymom <a href=""https://t.co/2BzqrW4W1Q  ""  target=""_blank"">https://t.co/2BzqrW4W1Q </a> ",irrelevant,,5,NotAva,70.334,user_6,,,,,,,,,,,,
1173,1.336653777491804e+18,"#COVID19 vaccine “cold chain” under attack – Windows hackers are targeting #vaccine researchers, manufacturers, and the supply chain that will keep the vaccine cold enough for distribution <a href=""https://t.co/R4TaDcs6Im  ""  target=""_blank"">https://t.co/R4TaDcs6Im </a> via @Computerworld  #COVID19 vaccine “cold chain” under attack – Windows hackers are targeting #vaccine researchers, manufacturers, and the supply chain that will keep the vaccine cold enough for distribution https://t.co/X6s1kL7Q86  #COVIDvaccine #cyberattack #cybercrime #WindowsSecurity",irrelevant,"With the link could also be seen still as irrelevant, but it talks about vaccine without suggesting anything against it, so can also be seen as pro-",3,NotAva,102.787,user_6,,,,,,,,,,,,
1174,1.3620029676673024e+18,"To take an accurate blood pressure reading, place the sphygmomanometer at the level of the heart. If the cuff is above the level of the heart, the reading will be falsely low; conversely, if the cuff is below the level of the heart, the reading will be falsely high. #MedTwitter",irrelevant,,5,NotAva,16.7,user_6,,,,,,,,,,,,
1175,1.39747354597496e+18,Food is absolutely important for being alive.  Vaccine is absolutely important to save lives and defeat pandemic:PM Modi,pro,,5,NotAva,14.095,user_6,,,,,,,,,,,,
1176,1.3707599512584233e+18,It's weird seeing FEMA up the street from my place.  Love seeing the vaccine distribution though.,pro,,5,NotAva,44.467,user_6,,,,,,,,,,,,
1177,1.4635359795752015e+18,"@Klammyhandz @celliottability But what is the number of the unknown?  That would be an important number.  She lumped the unknown in with the unvaxxed.  Dubious. <a href=""https://t.co/YGqs4kWif9  ""  target=""_blank"">https://t.co/YGqs4kWif9 </a> ",irrelevant,Unclear whether it's about vaccine or some specific vaccine-related topic,1,hesitant,262.767,user_6,,,,,,,,,,,,
1178,1.4313132334959575e+18,"Say no to vaccine passports | Together Declaration Launch LIVE <a href=""https://t.co/SAOdosavOr  ""  target=""_blank"">https://t.co/SAOdosavOr </a>via @YouTube #together  ",irrelevant,"Clearly against vaccine passports, not necessarily against vaccines (watched first 3 mins of video & visited website)",4,NotAva,344.419,user_6,,,,,,,,,,,,
1179,1.4497375709135626e+18,@sithebess @LandNoli Is the covid vaccine a medical treatment or a medical experiment?,anti,,4,NotAva,26.704,user_6,,,,,,,,,,,,
1180,1.3371434388196762e+18,"#McRib ingredients vs #CovidVaccine ingredients? <a href=""https://t.co/poJZEo6Pdi  ""  target=""_blank"">https://t.co/poJZEo6Pdi </a> ",pro,Sarcasm --potentially irrelevant due to this?,3,NotAva,171.304,user_6,,,,,,,,,,,,
1181,1.407313973934842e+18,"Vaccine free of cost given by central government, Not state government  Publicity,tweets goes to state government",irrelevant,,5,NotAva,24.877,user_6,,,,,,,,,,,,
1182,1.3385027149936108e+18,"Happy #COVIDVaccine Day! Happy #COVID Vaccine Day! Happy COVID #Vaccine Day!  <a href=""https://t.co/YrngQqQ7ib  ""  target=""_blank"">https://t.co/YrngQqQ7ib </a> ",pro,,5,NotAva,38.335,user_6,,,,,,,,,,,,
1183,1.337139163573989e+18,"Been saying dis for months dey finna fuck y’all up on my soul 😭😂! “Not to worry” bitch wym not to worry...  FDA reveals six deaths in Pfizer trial but says not to worry! #COVID19Vaccine #CovidVaccine  <a href=""https://t.co/bjBSWboGVv  ""  target=""_blank"">https://t.co/bjBSWboGVv </a> ",anti,,5,NotAva,761.918,user_6,,,,,,,,,,,,
1184,1.4486233329754235e+18,"WTF is this headline? Why isn't it ""Thousands gather inside Scotiabank Arena thanks to vaccine mandate""??? Do better, @TorontoStar  Hundreds gather outside Scotiabank Arena to protest vaccine mandate <a href=""https://t.co/3EcSvZwOSa  ""  target=""_blank"">https://t.co/3EcSvZwOSa </a>",anti,,4,NotAva,176.273,user_6,,,,,,,,,,,,
1185,1.4910443654895695e+18,@s_dee90 What’s the relation to HIV and vaccination?,irrelevant,,5,NotAva,10.278,user_6,,,,,,,,,,,,
1186,1.4891954407424205e+18,"She is not a doctor bro  <a href=""https://t.co/csvfUKtHae  ""  target=""_blank"">https://t.co/csvfUKtHae </a>Stop her from practicing as a Doctor.  ",pro,,5,NotAva,22.365,user_6,,,,,,,,,,,,
1187,1.4156573481531023e+18,@AdamJKucharski herd immunity occurs as people are infected and recover. Vaccination prevents herd immunity.,anti,,5,NotAva,17.221,user_6,,,,,,,,,,,,
1188,1.3954262505089352e+18,This gov’s emphasis on the “right to choose” to get a vaccine is infuriating on all kinds of levels,irrelevant,,5,NotAva,11.98,user_6,,,,,,,,,,,,
1189,1.420053869313372e+18,"@Mikie_MO @bustin456 @benstracy @CBSNews Not really, when negative effects of getting the vaccine are much less frequent than negative effects of getting COVID.",pro,,5,NotAva,24.134,user_6,,,,,,,,,,,,
1190,1.397628068726907e+18,"Cold chain logistics startup TESSOL offers solutions for vaccine delivery during the pandemic   Mumbai-based cold chain ... <a href=""https://t.co/HNBt5siQDd  ""  target=""_blank"">https://t.co/HNBt5siQDd </a> ",irrelevant,,5,NotAva,90.621,user_6,,,,,,,,,,,,
1191,1.3808765321015132e+18,@dremtee So Vaccination isn't reducing the severity of the infection.,hesitant,,5,NotAva,14.814,user_6,,,,,,,,,,,,
1192,1.4223148835977093e+18,"Same people that control the police, control the vaccine…..",anti,,4,NotAva,20.424,user_7,,,,,,,,,,,,
1193,1.3729584929701233e+18,Vaccine eligibility in #MB expands again. People 69 and older and First Nation people 49 and older now qualify #cbcmb,irrelevant,,5,NotAva,54.657,user_7,,,,,,,,,,,,
1194,1.4704743530036224e+18,"I would say on a scale 1-10 vaccine would be 1, lobe would be 2, and my septum would be 5, and my high nostrils would be 7 --- but piercings are totally worth it in my opinion LOL",pro,Not completely relevant but saying vaccines don't hurt,3,NotAva,50.492,user_7,,,,,,,,,,,,
1195,1.4497973109264384e+18,"for one last time: No Micro chips in the COVID vaccine!!!!  Caption this <a href=""https://t.co/xAwRnHmh77  ""  target=""_blank"">https://t.co/xAwRnHmh77 </a> ",pro,,5,NotAva,20.214,user_7,,,,,,,,,,,,
1196,1.4734183236228628e+18,Even hotter take: those who are willfully unvaxxed are wishing literal ill on people  Hot take: you shouldn’t wish ill upon those that decided to take the vaccine and you shouldn’t wish ill on those that decided not to take the vaccine,pro,,4,NotAva,44.98,user_7,,,,,,,,,,,,
1197,1.3612864273136476e+18,"If the French distrust vaccines, it's because they distrust their politicians ⁦@ShamAndScience⁩ ⁦@MassSimons⁩ #covid19 #covidvaccine  <a href=""https://t.co/tXJ8XM9sbn  ""  target=""_blank"">https://t.co/tXJ8XM9sbn </a>",irrelevant,,5,NotAva,15.154,user_7,,,,,,,,,,,,
1198,1.3501772070759503e+18,"What's your why? #CovidVaccine  What's your why? #CovidVaccine <a href=""https://t.co/RvJn0nArTn  ""  target=""_blank"">https://t.co/RvJn0nArTn </a> ",pro,text isn't enough information to show that it is pro vaccine,2,anti,48.796,user_7,,,,,,,,,,,,
1199,1.4697147974700485e+18,metal bands don't require proof of vaccination at live shows metal bands don't require proof of vaccination at live shows metal bands don't require proof of vaccination at live shows metal bands don't require proof of vaccination at live shows,anti,metal bands don't require proof of vaccination at live shows,3,NotAva,33.038,user_7,,,,,,,,,,,,
1200,1.476301089897132e+18,"Some Portland Restaurants Press for Vaccine Mandate | Maine News | US News – U.S. News &amp; World Report <a href=""https://t.co/wOJHxSmOf9  ""  target=""_blank"">https://t.co/wOJHxSmOf9 </a> ",irrelevant,,5,NotAva,14.53,user_7,,,,,,,,,,,,
1201,1.425573706873573e+18,People posting “live and let live” “live love laugh” memes to flatten real concerns over the covid death rate re: the vaccine,pro,re: the vaccine is not enough information to derive whether the tweet is referring to deaths caused by covid and people not getting the vaccine or caused by the vaccine itself.,2,anti,119.77,user_7,,,,,,,,,,,,
1202,1.4542260857265357e+18,From herd inmunization to herd Scam. Kids don't need the vaccine.,anti,,5,NotAva,10.585,user_7,,,,,,,,,,,,
1203,1.356738075469226e+18,"(About 5G &amp; 6G ""chips"" in vaccines explained for the non believers  #sarcasm) . Serious #mRNA vaccines explained <a href=""https://t.co/hN3PPShHOX  ""  target=""_blank"">https://t.co/hN3PPShHOX </a> ",pro,,4,NotAva,53.772,user_7,,,,,,,,,,,,
1204,1.343111097700778e+18,"This is our family. #CovidVaccine #HealthcareHeroes #family       via @NYTimes <a href=""https://t.co/s2RlIkvzME  ""  target=""_blank"">https://t.co/s2RlIkvzME </a> ",pro,,4,NotAva,115.108,user_7,,,,,,,,,,,,
1205,1.413205241403781e+18,Dudes will be like I’m not comfortable getting the vaccine but are comfortable ordering a,pro,,5,NotAva,22.08,user_7,,,,,,,,,,,,
1206,1.4233604508975882e+18,"Medical exemptions for vaccine requirements should be based on an actual medical contraindication, not preference.",pro,,5,NotAva,58.968,user_7,,,,,,,,,,,,
1207,1.3891485527781663e+18,Hey Young men and young ladies  Hope you had your vaccination! Yes or No !!,pro,,5,NotAva,10.242,user_7,,,,,,,,,,,,
1208,1.4331245558753976e+18,Vaccine passports won’t impede the day to day life of the majority of people so stop whining.,pro,,5,NotAva,14.039,user_7,,,,,,,,,,,,
1209,1.4360456743033446e+18,"If you feel comfortable getting a vaccine, I think you should! If you don’t feel comfortable now, you should feel comfortable waiting on data &amp; more testing! Either way people need to learn to respect eachothers choices &amp; throw the mandate bs out. Its pathetic &amp; rediculous",pro,,4,NotAva,30.435,user_7,,,,,,,,,,,,
1210,1.4182051048433664e+18,"To the vaccination overlords, the data doesn't matter.  Never has.  They faked data and silenced the data they didn't like.  As better data leaks out over time they will ignore the truth and turn up the hate to back their policies.",anti,,5,NotAva,19.146,user_7,,,,,,,,,,,,
1211,1.464962685754245e+18,"The difference between a conspiracy theory and a fact is about six months  CONSPIRACY THEORIES  October 2020: Vaccine Passport - conspiracy theory No jab, no entry - conspiracy theory No jab, no job - conspiracy theory No jab, no travel - conspiracy theory  October 2021: Vaccine Passport- ✔️ No jab, no entry- ✔️ No jab, no job- ✔️ No jab, no travel- ✔️",anti,,5,NotAva,27.224,user_7,,,,,,,,,,,,
1212,1.4479998134637076e+18,Public health issue  Do you think revealing your vaccination status is a privacy issue or a BS issue?,irrelevant,,5,NotAva,11.032,user_7,,,,,,,,,,,,
1213,1.3410872030117967e+18,Any killing babies  Does #MyBodyMyChoice apply to masks and vaccines or just killing babies?,anti,,5,NotAva,16.453,user_7,,,,,,,,,,,,
1214,1.4661471054629107e+18,"Victorian government dismisses 'blackmail' claims from Djokovic's dad over Aus Open vaccine mandate. Except it is blackmail. <a href=""https://t.co/hhieeBBZtB  ""  target=""_blank"">https://t.co/hhieeBBZtB </a> ",anti,,4,NotAva,22.712,user_7,,,,,,,,,,,,
1215,1.3522996493616988e+18,"A great shame to see #Deutschland, #spain trail #Britain in vaccines so badly - this tragic failure reflects badly on #EU and gives ammunition to #Brexiters. #Corona #CoronaVac #coronavirus <a href=""https://t.co/nVkV8zUbaM  ""  target=""_blank"">https://t.co/nVkV8zUbaM </a>",irrelevant,,5,NotAva,44.421,user_7,,,,,,,,,,,,
1216,1.3929693555127214e+18,"WTF? ‘Think burger when you think of vaccination' <a href=""https://t.co/p66PIlIAVE  ""  target=""_blank"">https://t.co/p66PIlIAVE </a> ",irrelevant,,5,NotAva,23.498,user_7,,,,,,,,,,,,
1217,1.4862728002351675e+18,"This doesn't bode well... is is vaccination time already?  #TuesdaysWithMrBurns <a href=""https://t.co/6hRZTLDKMp  ""  target=""_blank"">https://t.co/6hRZTLDKMp </a> ",irrelevant,,4,NotAva,40.267,user_7,,,,,,,,,,,,
1218,1.338887946670383e+18,"The Younger Age Profile of #COVID19 Deaths in Developing Countries <a href=""https://t.co/OF3LnbHFgo  ""  target=""_blank"">https://t.co/OF3LnbHFgo </a>#vaccine  ",irrelevant,,5,NotAva,18.896,user_7,,,,,,,,,,,,
1219,1.3432800184331756e+18,"#allergies to #CovidVaccine to be investigated  <a href=""https://t.co/TCyMo955HW  ""  target=""_blank"">https://t.co/TCyMo955HW </a> ",irrelevant,,5,NotAva,72.23,user_7,,,,,,,,,,,,
1220,1.4589211714082816e+18,"Analysis | Has resistance to vaccination actually decreased? <a href=""https://t.co/5nthhH3NQ8  ""  target=""_blank"">https://t.co/5nthhH3NQ8 </a> ",irrelevant,,5,NotAva,33.967,user_7,,,,,,,,,,,,
1221,1.4072579335497646e+18,"2020 : Target, Indonesia ""herd immunity""   vaccine... vaccines...  2021 : Currently, Indonesia ""herd stupidly""",irrelevant,,5,NotAva,13.495,user_7,,,,,,,,,,,,
1222,1.3790822471401677e+18,Stage 1: masks are mandatory.  Stage 2: lockdowns are mandatory.  Stage 3: vaccines are mandatory.  Stage 4: ID vaccination records are mandatory.,anti,The most likely scenario is that it's an anti-vaccine tweet speaking against the climbing mandatory placement of restrictions and procedures by the government but it could simply be stating the facts on it.,2,hesitant,197.757,user_7,,,,,,,,,,,,
1223,1.344635459109007e+18,the delay if not cancellation of the second #Pfizer jab is a class action for conscionable murder against the #nhs,pro,,4,NotAva,62.411,user_7,,,,,,,,,,,,
1224,1.3366948005826437e+18,"This is the content I signed up for #medtwitter to see 🤣  You’ve heard of elf on a shelf... but have you heard of <a href=""https://t.co/E9hXbouzgj  ""  target=""_blank"">https://t.co/E9hXbouzgj </a> ",irrelevant,,5,NotAva,30.483,user_7,,,,,,,,,,,,
1225,1.402926058836566e+18,"How long before we really see the effects of ""Long Vaccine"" and how much of it will be blames on ""Long Covid""? 🤔  ",hesitant,,4,NotAva,22.201,user_7,,,,,,,,,,,,
1226,1.376855855392506e+18,Congratulations to all the ministers/VIPs of Sindh. And their families. And their friends and relatives. And families of their friends and families.  Sindh Govt announces to procure #CanSino worth Rs500million after Islamabad allowed direct procurement by the provinces  #coronavirus #Covid_19,irrelevant,,5,NotAva,23.702,user_7,,,,,,,,,,,,
1227,1.3864363846012475e+18,"of the people, by the people, for the people ..  <a href=""https://t.co/L5HlahFVD2  ""  target=""_blank"">https://t.co/L5HlahFVD2 </a>",irrelevant,,5,NotAva,27.752,user_7,,,,,,,,,,,,
1228,1.3619662993546527e+18,"Absolutely this  A vaccine should be a choice. I will take it, but I will also absolutely defend your right not to.  #vaccine",pro,no explicit view but is taking it themselves,3,NotAva,39.98,user_7,,,,,,,,,,,,
1229,1.392121402619224e+18,Stay together 👌🏻🙌🏻  me too bestie! friends that vaccine together x,pro,,5,NotAva,9.137,user_7,,,,,,,,,,,,
1230,1.3776087900660165e+18,"fema:RT @FEMARegion10: ""Together all things are possible.""--#CésarChávez  Chávez believed that building strong communities that work together is the cornerstone to social change. #COVID19 Community Vaccination Centers are saving lives, &amp; together wit… <a href=""https://t.co/LmrjNuoU2J)  ""  target=""_blank"">https://t.co/LmrjNuoU2J) </a> ""Together all things are possible.""--#CésarChávez  Chávez believed that building strong communities that work together is the cornerstone to social change. #COVID19 Community Vaccination Centers are saving lives, &amp; together with @yakimahealth #ImmunityForOurCommunity is possible. https://t.co/A7dPxvS2TO",pro,,4,NotAva,35.472,user_7,,,,,,,,,,,,
1231,1.3454843579898798e+18,"The Covid-19 vaccine is here. Let's hope the sanity returns too. Wearing a mask, sanitising hands, and maintaining social distancing are still a must 🤗💫   #CoronaVaccine #LateNightThoughts",pro,,5,NotAva,21.08,user_7,,,,,,,,,,,,
1232,1.4809835935770337e+18,"I don’t have vaccine hesitancy, but I definitely have government hesitancy",hesitant,still distrust even if it's not towards vaccines themselves,3,NotAva,37.915,user_7,,,,,,,,,,,,
1233,1.4734281304130929e+18,"Did any Republicans test positive?  With the positive test of Dem CO Rep Jason Crow, he is now the 47th member of the 117th Congress to test positive. The 23rd vaccine breakthrough case. Also, the 3rd overall mbr to test positive over the past two days",irrelevant,,5,NotAva,65.708,user_7,,,,,,,,,,,,
1234,1.3732473139850158e+18,"So who is eligible for this vaccine at NKU? 60 or older, 16 or older with a CDC-determined high-risk condition and employee at NKU.",irrelevant,,5,NotAva,23.977,user_7,,,,,,,,,,,,
1235,1.4922837701032837e+18,"What’s ironic about this is that it is already illegal not just in Canada but also in America to impede somebody’s travel….. And they are saying it’s illegal for truckers to impede peoples travel well so is vaccine requirements or any other mandates are illegal to impede travel. <a href=""https://t.co/kinURoKGjf  ""  target=""_blank"">https://t.co/kinURoKGjf </a> ",anti,,4,NotAva,54.5,user_7,,,,,,,,,,,,
1236,1.4863012614776955e+18,"They say Omicron is less dangerous than Delta. Delta had a 0.003% chance of making people really unwell, so in reality that wasn’t dangerous either.   A vaccine that isn’t a vaccine for a dangerous decease that wasn’t a dangerous decease.",anti,,5,NotAva,19.772,user_7,,,,,,,,,,,,
1237,1.476543326589436e+18,If you are a medical professional refusing vaccination or masking you are not a medical professional.,pro,,5,NotAva,18.97,user_7,,,,,,,,,,,,
1238,1.3786747438895636e+18,"A vaccine passport is not a freedom passport, it is an enslavement passport.  #NoVaccinePassports",anti,,5,NotAva,10.734,user_7,,,,,,,,,,,,
1239,1.3657017837802903e+18,"Doctor salim: good morning  84 year old sleeping , dementia  patient - who are you ?  Doctor- I am your doctor 👨‍⚕️... Patient: I don’t need a doctor just like I don’t need my wife  Doctor- dead 💀🤣...   help #MedTwitter  #MedStudentTwitter",irrelevant,,5,NotAva,18.013,user_7,,,,,,,,,,,,
1240,1.453831809393836e+18,"Polis: because of our high vaccination rate, the peak is not expected to be as high as in other states.",pro,,5,NotAva,39.823,user_7,,,,,,,,,,,,
1241,1.4914769445876613e+18,"Good morning  “Your choice not to get the vaccine, which is the choiciest choice to ever choice.” -@NebraskaMegan",irrelevant,,5,NotAva,22.461,user_7,,,,,,,,,,,,
1242,1.3773818056833147e+18,"At this rate we won’t be travelling to the UK in June to get a taste of normality, we will be travelling to get the vaccine 🙃",irrelevant,,4,NotAva,26.265,user_7,,,,,,,,,,,,
1243,1.3345671157859656e+18,I survived Covid19 a whole pre-diabetic. #CovidVaccine,anti,implying that vaccine is not necessary but only implicit,3,NotAva,32.97,user_7,,,,,,,,,,,,
1244,1.4455212805186724e+18,"This girl ...  Today, I told my patient “if you’re happy then I’m happy” and that made him really happy and so it made me really happy and there you go, medicine can be the best profession ever #Doctor #MedTwitter 🎈🏳️‍🌈🩺😜",irrelevant,,5,NotAva,19.868,user_7,,,,,,,,,,,,
1245,1.4432728699249787e+18,"Fear is the driving factor behind right-wing politics. Fear of losing, fear of winning, fear of people who aren't like them and so forth. The Eight's entire platform is based on fear to include fear of #TrumpRally and #MAGA. Cults also rely on fear.  <a href=""https://t.co/bfnDshE1FY  ""  target=""_blank"">https://t.co/bfnDshE1FY </a>",irrelevant,,5,NotAva,35.355,user_7,,,,,,,,,,,,
1246,1.4791554433228308e+18,I didn’t think of that ! Other than they rebranded `the cold into Omicron  Common cold is a corona virus.  Common cold research has been going on for approaching 100 years!!  Do we have a vaccine for the common cold?   You work it out!,anti,,4,NotAva,39.593,user_7,,,,,,,,,,,,
1247,1.3751725983722988e+18,"Finally got my first vaccine shot 💉— happy happy happy 😁💜🐼🎶 <a href=""https://t.co/kwdMwCIOby  ""  target=""_blank"">https://t.co/kwdMwCIOby </a> ",pro,,5,NotAva,25.81,user_7,,,,,,,,,,,,
1248,1.4013217944773015e+18,The Wuhan lab leak is not a conspiracy theory.  Vaccine passports are not a conspiracy theory.  Big pharma lying about vaccine side effects is not a conspiracy theory.  Big tech censoring viewpoints they don’t like is not a conspiracy theory.,anti,,5,NotAva,16.621,user_7,,,,,,,,,,,,
1249,1.4190124967158292e+18,"A Vaccine Or This Marriage: Conspiracy Theories Are Tearing Couples Apart A Vaccine Or This Marriage: Conspiracy Theories Are Tearing Couples Apart <a href=""https://t.co/YnwNpa8aLH  ""  target=""_blank"">https://t.co/YnwNpa8aLH </a> ",pro,calling vaccine disagreement conspiracy theory implies pro-vaccine,3,NotAva,107.961,user_7,,,,,,,,,,,,
1250,1.4302396740319068e+18,I wonder if people reacted like this to the polio vaccine?,pro,polio vaccine being good implies anti-vax response as bad,4,NotAva,33.803,user_7,,,,,,,,,,,,
1251,1.3374452340079163e+18,"People no longer want access to their feelings, they want to be numb.   #sheep #vaccine #wakeup",irrelevant,,5,NotAva,13.145,user_7,,,,,,,,,,,,
1252,1.40627264740762e+18,I wanna know my vaccine opoinment date so bad 😂,irrelevant,,5,NotAva,12.891,user_7,,,,,,,,,,,,
1253,1.4689959769627484e+18,"Don’t let “Big Data” make you forget about “Bigger Data” out there.  Big data can be worse than no data at all if it’s heavily biased (i.e. unrepresentative of the population as a whole).  <a href=""https://t.co/w43hxQe5nW  ""  target=""_blank"">https://t.co/w43hxQe5nW </a> ",irrelevant,,5,NotAva,45.344,user_7,,,,,,,,,,,,
1254,1.397518066431324e+18,"#KejriwalVaccineFail I really don't get it why GOI is so lenient towards kejriwal? <a href=""https://t.co/wdMXYsfxxQ  ""  target=""_blank"">https://t.co/wdMXYsfxxQ </a>as alledged by this report vaccine wastage must STOP!  ",irrelevant,,5,NotAva,30.515,user_7,,,,,,,,,,,,
1255,1.3874574048881009e+18,"Seeing Professor Snape trending and seeing as it’s due to running a booster vaccine programme well.... #downingstreetbriefing <a href=""https://t.co/QJEpuVbjvm  ""  target=""_blank"">https://t.co/QJEpuVbjvm </a> ",irrelevant,,5,NotAva,25.253,user_7,,,,,,,,,,,,
1256,1.4036431118431724e+18,"All we need is HERD IMMUNITY not HERD MENTALITY  #Docspeaks #MedTwitter #COVID19India <a href=""https://t.co/7363JwhqXK  ""  target=""_blank"">https://t.co/7363JwhqXK </a> ",irrelevant,,5,NotAva,33.798,user_7,,,,,,,,,,,,
1257,1.3363901768225505e+18,Stop pushing the vaccine! Do your research.  You are losing people with pushing the vaccine!  #NoVaccineForMe @RealRLimbaugh @realDonaldTrump,anti,,5,NotAva,10.373,user_7,,,,,,,,,,,,
1258,1.3751813552109647e+18,i wanna know why ppl are posting the vaccine shot record form ?!,irrelevant,,5,NotAva,8.835,user_7,,,,,,,,,,,,
1259,1.370381566464123e+18,"Information for cancer patients and the covid vaccine @macmillancancer #Cancer #Covid19UK #vaccine #INFORMATION  <a href=""https://t.co/3K5liQgwKK  ""  target=""_blank"">https://t.co/3K5liQgwKK </a> ",irrelevant,,5,NotAva,13.887,user_7,,,,,,,,,,,,
1260,1.3653327362029732e+18,Good news! My elderly parents have not reacted to the #covid #vaccine. Happy about that!,pro,,4,NotAva,12.348,user_7,,,,,,,,,,,,
1261,1.4656493783293007e+18,"Daily reminder that ‘extreme fitness’ is not ‘extreme health.’ <a href=""https://t.co/6775xUK4rA  ""  target=""_blank"">https://t.co/6775xUK4rA </a> ",irrelevant,,5,NotAva,21.448,user_7,,,,,,,,,,,,
1262,1.3889736378190643e+18,"Does it register with these numb skulls that #Trump was VACCINATED? 🥴 <a href=""https://t.co/kA1sxr9atK  ""  target=""_blank"">https://t.co/kA1sxr9atK </a> ",pro,,4,NotAva,33.894,user_7,,,,,,,,,,,,
1263,1.4382446200565432e+18,"Listen up. Ivermectin will kill you. Betadine, ingested, will kill you. The Covid vaccine will not make you sterile, magnetic, or traceable by Bill Gates. COVID WILL KILL YOU. That is all.",pro,,5,NotAva,23.274,user_7,,,,,,,,,,,,
1264,1.4175638505938698e+18,"They are desperate for us to get this! Why so desperate? Telling us the Bible says to get it!? Whaaatttt🤔?!!! <a href=""https://t.co/k2d8nm7JUn  ""  target=""_blank"">https://t.co/k2d8nm7JUn </a> Kamala says get the vaccine because the bible says so?  Maybe your bible Kamala, but not the HOLY BIBLE!   https://t.co/jeesAFRX25",anti,,5,NotAva,20.665,user_7,,,,,,,,,,,,
1265,1.4892534905053676e+18,"Let's all get the vaccine , it's free and secure   #KomeshaCorona",pro,,5,NotAva,19.75,user_7,,,,,,,,,,,,
1266,1.4056292391231895e+18,Just take the shot already #GetVaccinated 💉  Dear Anti-vaxxers:  Slavery was not a choice. The Holocaust was not a choice. Segregation was not a choice.  Not getting the vaccine IS a choice.  Deal with it.  Dwayne Richardson,pro,,5,NotAva,20.734,user_7,,,,,,,,,,,,
1267,1.4573502389817344e+18,"A friendly reminder that Dr. Aaron Rodgers will not be playing today after conferring with Vaccine Specialist Dr. Joe Rogan. Doctor, doctor. Doctor, doctor. Do you confer? I confer. #AaronRodgersLied",irrelevant,,5,NotAva,38.412,user_7,,,,,,,,,,,,
1268,1.376962864217522e+18,feel like I’m the only one who didn’t feel ill at all after my vaccine,pro,may be talking about how everyone is getting ill and how that is scary but also speaking of their own positive experience,3,NotAva,41.95,user_7,,,,,,,,,,,,
1269,1.4701706494864015e+18,"Three months from being covid +ve &amp; my kids still have a number of ongoing issues. We're all expected to send them to school despite lack of multi-layered mitigations, no vaccination &amp; risk of re-infection. School trying hard to be helpful but completely let down by the govt 😓🤦‍♀️  What about children? What about children? What about children? What about children? What about children? What about children? What about children? What about children? What about children? What about children? What about children? What about children?   #DowningStreetBriefing",pro,,5,NotAva,36.886,user_7,,,,,,,,,,,,
1270,1.4816684360779855e+18,"Vaccination clown. How fitting.  <a href=""https://t.co/EChZrwIph7  ""  target=""_blank"">https://t.co/EChZrwIph7 </a> ",anti,,4,NotAva,19.904,user_7,,,,,,,,,,,,
1271,1.4477113409241293e+18,You are right to question whether free and informed consent is at all possible under present circumstances. Long-term effects are unknown. Transgenerational effects are unknown. Vaccine-induced deregulation of natural immunity is unknown.  #VaccineMandate  #JustSayNO,anti,,5,NotAva,28.827,user_7,,,,,,,,,,,,
1272,1.406288559305339e+18,"When your ""personal choice"" hurts your team's chances of winning the game then it's not a ""personal choice"". No one says Eugene Robinson made a ""personal choice"" the night before SB XXXIII. No one would say Josh Gordon has made ""personal choices"".  My latest column for @TheAtlantic on how athletes who remain unvaccinated aren’t just making “a personal choice”   <a href=""https://t.co/s1ZWd1ZVKL  ""  target=""_blank"">https://t.co/s1ZWd1ZVKL </a> ",pro,,4,NotAva,83.743,user_7,,,,,,,,,,,,
1273,1.3961756073779814e+18,#PMCries People Ask PM Care Fund People Ask Vaccine  People Ask Oxygen People Ask BJP Party Contribution? People Ask Where Minsiter People Ask 2 Cr Jobs  People Ask EMI Wavier People Ask Food People Ask Growth People Ask Vaccine Not Cow Urine  People Ask Petrol &amp; oil Price Hike,irrelevant,,5,NotAva,15.204,user_7,,,,,,,,,,,,
1274,1.4725657794596823e+18,"Wanting to stop children’s lives and educations being destroyed, and asking they not be given a vaccine they don’t need, is not “extreme” or “radical”.  Wanting life to return to the way it was is not ""extreme"" or ""radical"".",anti,the person is not wanting children to be vaccinated and defending themself against them being called extreme or radical for it,3,NotAva,170.557,user_7,,,,,,,,,,,,
1275,1.4277295656742175e+18,"True or false: Even though #vaccines do not prevent 100 percent of #COVID19 infections, they will prevent the emergence of more dangerous variants: <a href=""https://t.co/kubUzpThY8  ""  target=""_blank"">https://t.co/kubUzpThY8 </a>",hesitant,,4,NotAva,46.786,user_7,,,,,,,,,,,,
1276,1.3407833317812142e+18,"Not sure if I say ""happy 2021"" or ""happy 2020 season 2"" #COVID19 #vaccine #SundayThoughts  ",irrelevant,,5,NotAva,12.912,user_7,,,,,,,,,,,,
1277,1.462102071549829e+18,"Biden admin. doubles down on vaccine mandate | One America News NetworkOne America News Network - Breaking News Updates | Latest News Headlines | Photos and News Videos <a href=""https://t.co/NEcIq1DHUt  ""  target=""_blank"">https://t.co/NEcIq1DHUt </a>via @getongab   https://t.co/8A6QuJq76c  ",irrelevant,,5,NotAva,33.167,user_7,,,,,,,,,,,,
